1088,752,化学制剂,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1089,957,专科医院,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1090,1684,肿瘤医院,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1091,2142,"生产油田机械设备,油田机械,油田机械设备",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1092,2135,"路桥建设上下游,路桥建设产业上下游,创新性融资手段,新型融资,新型融资手段",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1093,13114,"金矿,金矿收购",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1094,1963,有色金属加工,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1095,2017,新能源,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1096,1964,"房产设计,建设",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1097,24688,"网络游戏,广告传媒,新媒体,电视电影制作,动漫卡通,文化地产",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1098,1324,"网络游戏,广告传媒,新媒体,电视电影制作,动漫卡通,文化地产",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1099,12828,船舶工程,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1100,13119,"儿童教育,儿童早教,儿童在线,儿童动漫影视",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1101,2096,"阀膜技术,下水处理,海水淡化,雨水收集",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1102,37,"集成电路,终端芯片,身份识别,基带芯片,IF芯片,NFC芯片",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1103,12430,"物联网,智能交通",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1104,2098,"原水供应,自来水开发,机电设备安装,污水治理,排水业务,机电设备安装",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1105,1708,"游戏,影视,TMT,移动互联,无线音乐,网络收音机,移动APP",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1106,1969,"海外,汽车电子",1,1,0,0,5/7/15 3:05,99,99,99,212,99,99,9
1107,2570,新材料,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1108,13084,皮鞋,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1109,12541,机器人,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1110,12338,"海外,奶源,婴儿内衣",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1111,1996,"手游,电商,影视",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1112,12854,"影视剧制作,剧本研发,电影院",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1113,1326,软件,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1114,1999,"医疗,医疗器械",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1115,2461,网络安全,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1116,1854,"中成药,人参,人参药物,人参饮料",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1117,1282,"通信,国防,能源,海外数据,移动互联,无线传输",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1118,12834,可穿戴设备,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1119,1703,汽车零部件,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1120,1378,新材料,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1121,12818,医疗器皿,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1122,12852,"服装,服饰",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1123,12853,"发电设备,环保能源",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1124,1893,"生物制药,能源开发",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1125,2315,"手游,手机游戏",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1126,13123,"智能电网,新材料,新能源",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1127,12486,"数字营销,移动数字营销,电商营销,代运营,游戏推广,媒体代理,公关,市场调查,公交车身广告公司,公交候车,户外广告,娱乐,体育营销",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1128,1502,"互联网服务,现代医疗,现代文化",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1129,12783,"保健品,慢性病,营养补充剂",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1130,12348,"保健品,慢性病,营养补充剂",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1131,2319,"影视剧制作,剧本研发,",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1132,12481,"影视剧制作,剧本研发,",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1133,12937,"影视剧制作,剧本研发,",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1134,2149,"影视剧制作,剧本研发,",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1135,184,"手游,手机娱乐,无线音乐,手机游戏,互联网",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1136,513,"手游,手机娱乐,无线音乐,手机游戏,互联网",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1137,2254,"手游,手机娱乐,无线音乐,移动应用,移动营销",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1138,1990,"手游,手机娱乐,无线音乐",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1139,12414,"手游,手机娱乐,无线音乐",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1140,2318,"移动应用,移动营销",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1141,2352,"移动应用,移动营销",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1142,12969,"移动应用,移动营销",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1143,12365,"移动应用,移动营销",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1144,2640,"移动应用,移动营销",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1145,1261,"移动应用,移动营销",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1146,12919,"移动应用,移动营销",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1147,54,"TMT,移动互联,无线音乐,网络收音机,移动APP",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1148,12522,在线教育,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1149,24707,"网络游戏,网络游戏,游戏产业链",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1150,12778,"化妆品,电商,O2O",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1151,2191,"大办公概念,软件,大数据,移动营销",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1152,49,复合肥O2O,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1153,1508,"跨境B2C,在线教育,在线医疗",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1154,1890,"油墨,涂料,油墨上下游,涂料上下游",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1155,2568,传媒,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1156,12966,"冶金装备,传统机械,智能制造,军工,高铁",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1157,12311,"2kV配电,控制设备,35kV永磁开关",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1158,12738,"热工自动化,电厂信息化",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1159,13090,"橡胶制品,帆布,橡胶原料,纺织原料,化工产品",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1160,2495,"汽车零部件,国内海外",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1161,12588,"服装,服饰",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1162,1799,"杀虫剂原药,剂型,杀菌剂原药,除草剂原药,精细化工",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1163,13142,装备制造,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1164,12633,热技术,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1165,13174,"军工,机器人",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1166,1335,"精细化工,食品,维生素,皮革化学品",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1167,2183,"系统集成,节能服务,LED应用,文化创意",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1168,2440,4S店,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1169,13097,"不锈钢真空保温器皿,不锈钢",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1170,2229,"装修,装饰,园林,景观",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1171,2277,"采掘业,油田",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1172,13085,服装,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1173,12900,"新能源,工业自动化,清洁技术,新材料,TMT,自动化机器人,高端装备自动化",1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
1174,2123,胶黏剂,1,1,0,0,5/7/15 3:05,99,99,99,84,99,99,9
