明家科技,ChiNext,深交所创业板,300242,ChiNext:300242,,,,广东明家科技股份有限公司,MIG Technology Inc.,制造业,机械设备,,制造业,机械、设备、仪表,电器机械及器材制造业,输配电及控制设备制造业,5/1/02,http://www.migsurge.com,广东>东莞市,广东省东莞市横沥镇村头工业区,广东明家科技股份有限公司（300242.SZ）创建于2002年5月，主营业务为电涌保护产品的研发、生产和销售。电涌保护产品是电气、电子设备电涌防护中不可缺少的一种装置，广泛应用于通信、安防、电力、建筑、铁路、石化等国民经济基础行业中的众多企业和广大居民家庭。,
民丰特纸,SHSE,上交所,600235,SHSE:600235,,,,民丰特种纸股份有限公司,"Minfeng Special Paper Co., Ltd.",制造业,造纸行业,,制造业,造纸、印刷,造纸及纸制品业,造纸业,11/12/98,http://www.minfenggroup.com,浙江>嘉兴市,浙江省嘉兴市甪里街70号,"民丰特种纸股份有限公司（600235.SH）是由有八十余年历史的民丰集团公司（前身民丰造纸厂）为主发起人，将其与主营产品生产相关的最精良资产进行重组改制创立。公司目前占地面积382,424平方米，建筑面积为84,985平方米，拥有造纸生产线14条，以及与之相配套的供水、产汽、发电、机加工维修制造、造纸污水处理等辅助设施。企业现有员工2500人。",
五矿发展,SHSE,上交所,600058,SHSE:600058,,,,五矿发展股份有限公司,"Minmetals Development Co., Ltd.",综合,综合,,批发和零售贸易,能源、材料和机械电子设备批发业,矿产品批发业,,3/7/97,http://www.minlist.com.cn,北京>海淀区,北京市海淀区三里河路5号B座,"五矿发展股份有限公司（600058.SH）是以钢铁、冶金原材料的贸易和生产为主，兼具物流、招标和投资业务，实行跨国经营的现代企业。公司控股股东是中央管理的44家国有重点骨干企业之一的中国五矿集团公司。

公司是国内黑色金属流通领域最大的综合服务商，致力于提供冶金原材料及钢材流通领域的综合服务。主营业务收入从1997年的21.74亿元增长到2007年的850.58亿元；截至2007年末累计实现净利润38.26亿元。公司近年来的内贸经营规模也大幅度增长，超过了进出口规模。",
民生控股,SZSE,深交所主板,000416,SZSE:000416,,,,民生投资管理股份有限公司,"Minsheng Investment Management Co., Ltd.",金融,金融其他,,社会服务业,其他社会服务业,,,6/12/93,N/A,山东>青岛市,山东省青岛市南区闽江二路2号综合办公楼2楼,民生投资管理股份有限公司（000416.SZ）由青岛国货公司、中国工商银行青岛市信托投资股份有限公司、青岛市益青房地产开发公司共同发起，采取定向募集方式设立的股份公司。主营业务包括股权投资、资产管理、资本经营及相应咨询与服务。,
天奇股份,SZSE,深交所中小企业板,002009,SZSE:002009,,,,天奇自动化工程股份有限公司,"Miracle Automation Engineering Co., Ltd",制造业,机械设备,,制造业,机械、设备、仪表,普通机械制造业,通用设备制造业,11/14/00,http://www.chinaconveyor.com,江苏>无锡市,江苏省无锡市惠山区洛社镇洛藕路288号,"天奇自动化工程股份有限公司（002009.SZ）原名江苏天奇物流系统工程股份有限公司位于江南名城无锡。创建于1984年，2004年6月在深圳证券交易所上市，是国内同行业唯一的上市公司，技术和销售在国内处于同行业首位。有职工1480人，专业技术人员和管理人员450人。

天奇股份是国家级高新技术企业、国家知识产权试点单位，拥有省级工程技术研究中心。是国内外现代制造业物流自动化技术装备知名供应商，主要产品有 汽车总装物流自动化系统、汽车焊装物流自动化系统、车身储存物流自动化系统、汽车涂装物流自动化系统、机场物流自动化系统、自动化立体仓库系统，产品还涉 及到散料输送设备、风力发电设备的风叶、塔桶等。公司核心业务主要有三大类即自动化物流集成设备、散料输送设备、风电设备，主要应用于汽车、家电、机场、 机床、内燃机、冶金、化工、煤炭、码头、造纸、食品、能源等十多个行业。",
麦迪电气,ChiNext,深交所创业板,300341,ChiNext:300341,,,,麦克奥迪(厦门)电气股份有限公司,"Motic (Xiamen) Electric Group Co., Ltd.",制造业,机械设备,,制造业,机械、设备、仪表,电器机械及器材制造业,电工器械制造业,11/4/02,http://www.motic-electric.com,福建>厦门市,福建省厦门市翔安区厦门火炬高新区翔安产业区舫山南路808号,"麦克奥迪（厦门）电气股份有限公司（300341.SZ），原库瓦格（厦门）高压电气有限公司，成立于2002年11月4日，注册资本为6,900万元。麦迪电气自成立以来一直致力于输配电设备核心部件——环氧绝缘件的研发、生产和销售，已具有20年环氧绝缘件专业制造经验，拥有一流的生产设备和先进的生产工艺技术，具备优秀的产品开发、结构设计能力。麦迪电气主要产品为环氧树脂绝缘件，环氧树脂绝缘件是开关电器等输配电设备的关键部件之一，其设计与质量直接影响到输配电电气设备运行的可靠性，确保着输配电系统中稳定的电力供应。",
恒丰纸业,SHSE,上交所,600356,SHSE:600356,,,,牡丹江恒丰纸业股份有限公司,"Mudanjiang Hengfeng Paper Co., Ltd.",制造业,造纸行业,,制造业,木材、家具,木材加工及竹、藤、棕、草制品业,木制品业,3/6/94,http://,黑龙江>牡丹江市,黑龙江省牡丹江市阳明区光华街恒丰路11号,牡丹江恒丰纸业股份有限公司（600356.SH）是一家大型造纸企业，主营高档卷烟纸及卷烟工业系列用纸、文化纸、新闻纸、造纸原辅材料及技术开发。,
美好集团,SZSE,深交所主板,000667,SZSE:000667,,,,美好置业集团股份有限公司,"Glorious Real Estate Group Co., Ltd.",房地产,房地产开发,,房地产业,房地产开发与经营业,,,3/11/89,http://www.000667.com,云南>昆明市,北京市丰台区角门18号名流未来大厦14层,美好置业集团股份有限公司（前身为名流置业集团股份有限公司，2014年2月28日经国家工商行政总局及深交所审核通过，正式更名。）是一家全国性的房地产业上市公司，股票简称为“美好集团”，股票代码：000667（SZ）。,
南风化工,SZSE,深交所主板,000737,SZSE:000737,,,,南风化工集团股份有限公司,"Nafine Chemical Industry Group Co., Ltd.",化学工业,化工原料,,制造业,石油、化学、塑胶、塑料,化学原料及化学制品制造业,基本化学原料制造业,4/12/96,http://www.nafine.com,山西>运城市,山西省运城市解放路294号,"南风化工集团股份有限公司（000737.SZ）是一个跨全国十个省（市）区、跨行业的特大型企业集团。公司月组建，1997年在深交所发行A股（000737.SZ），成为国有控股上市公司。公司现有5个分公司、19个子公司，总资产35亿元，销售收入32亿元，是国家重点扶持的520家企业之一。

南风化工集团主要产品三大系列：一是无机盐系列，包括元明粉、硫化碱、硫酸钡、硫酸镁、大苏打、硫氢化钠、氯化钡等产品，其中元明粉产销量目前是中国第一，世界最大。二是洗涤剂系列，包括洗衣粉、皂类、液洗、牙膏等产品，其中洗衣粉、皂类、液洗的产销量目前均在全国名列前茅。三是化肥系列，包括硫酸钾、复混肥等，其中硫酸钾产销量中国第一。是目前中国最大的无机盐、洗涤剂、钾肥生产基地。除此之外，还有制药、旅游、包装、高科技等产业。

南风化工集团拥有面积为132平方公里、中国最大的硫酸钠型内陆盐湖——运城盐湖，并拥有江苏、四川、湖南矿芒硝资源基地。中国驰名商标、国家免检产品、中国名牌产品——“奇强”系列洗涤剂产品；知名品牌——“运”牌无机盐系列产品；“中国死海”旅游产品，其原料均取自于公司自有的资源基地，产品具有得天独厚的质量优势、成本优势和市场竞争优势。",
南方食品,SZSE,深交所主板,000716,SZSE:000716,,,,南方黑芝麻集团股份有限公司,"Nanfang Black Sesame Group Co., Ltd.",食品饮料,食品,,制造业,食品、饮料,食品制造业,糕点、糖果制造业,5/31/93,http://www.nfsp.com.cn,广西>南宁市,广西省南宁市双拥路36号南方食品大厦5楼,南方黑芝麻集团股份有限公司（000716.SZ）成立于1993年，是广西一家由广西壮族自治区政府组建的上市公司，1997年经中国证监会批准向社会公众发行人民币普通股（A股），同年在深圳证券交易所上市。南方食品集团经过重组、产业战略调整，目前已发展成为广西规模较大、实力较强、具有极大发展潜力的一家投资控股型企业，公司“以黑芝麻产业为主”，总股本1.78亿元，总资产8.3亿元。,
南方泵业,ChiNext,深交所创业板,300145,ChiNext:300145,,,,南方泵业股份有限公司,"Nanfang Pump Industry Co., Ltd.",制造业,机械设备,,制造业,机械、设备、仪表,普通机械制造业,轴承、阀门制造业,8/31/91,http://www.nanfang-pump.com,浙江>杭州市,浙江省杭州市余杭区仁和镇东风村,"南方泵业股份有限公司（300145.SZ）原杭州南方特种泵业股份有限公司，创建于1991年，拥有4个控股子公司，年产不锈钢离心泵20余万台。南方泵业是研发并规模化生产不锈钢冲压焊接离心泵企业，产品广泛应用增压，工业应用，生活供水，空调水循环，供暖，消防系统，地下水供应，污水废水处理，化工行业和海水淡化等诸多领域。 

南方泵业销售主导产品包括CDL、CDLF系列不锈钢轻型多级离心泵，CHL,CHLF,CHLFT系列不锈钢轻型多级离心泵；NFWG无负压变频供水设备、DRL恒压变频供水设备。其中CDL42型轻型立式多级离心泵产业化、CHL轻型卧式多级离心泵先后被列入国家火炬计划项目。CHLF系列轻型卧式多级离心泵，CHLK系列空调专用泵，WQ系列污水污物潜水电泵，SJ系列不锈钢多级深井潜水电泵，QY系列自吸式气液混合泵，CDLK系列浸入式多级离心泵，TD系列管道循环泵， MS，MSS系列轻型不锈钢卧式单级离心泵，NISO系列端吸离心泵、ZS系列不锈钢卧式单级离心泵，SWB系列不锈钢卧式单级离心泵，SP系列无堵塞自吸式排污泵等系列产品。",
南风股份,ChiNext,深交所创业板,300004,SZSE:300004,,,,南方风机股份有限公司,"Nanfang Ventilator Co., Ltd. ",制造业,机械设备,,制造业,木材、家具,木材加工及竹、藤、棕、草制品业,木制品业,8/8/2008,http://www.ntfan.com,广东>佛山市,广东省佛山市南海区狮山大道,南方风机股份有限公司是由佛山市南海南方风机实业有限公司整体变更设立的股份有限公司，注册资金为7000万元，公司是华南地区规模最大的专业从事通风与空气处理系统设计和产品开发、制造与销售的企业，业务主要面向核电、地铁、隧道、风电叶片和大型民用建筑五大领域。<br/><br/>公司产品主要包括风机、风阀、防火阀、空气净化设备、风力发电叶片、其他辅助设备等。,
中电环保,ChiNext,深交所创业板,300172,ChiNext:300172,,,,南京中电环保股份有限公司,"Nanjing CEC Environmental Protection Co., Ltd.",能源及矿业,环保节能,,制造业,机械、设备、仪表,专用设备制造业,其他专用设备制造业,1/18/01,http://www.njcec.cn,江苏>南京市,江苏省南京市江宁经济开发区诚信大道1800号,"南京中电环保股份有限公司（300172.SZ），是专业从事工业给水处理、冷凝水回收处理、废污水处理及水网自动化的高科技环保设备总成套及工程总承包公司。

中电环保拥有给水处理“全膜法”（UF+RO+EDI）、凝结水精处理 “彻底分离”技术、环保废污水“高效净化一体化装置”、膜生物反应器（MBR）、“水网运行监控软件”等多项专利和专有技术，以优良的工程质量和完善的系统服务，积累了丰富的环保、水处理及自动化控制系统总承包（EPC）经验。

2011年3月12日公司名称由南京中电联环保股份有限公司变更为南京中电环保股份有限公司。",
中央商场,SHSE,上交所,600280,SHSE:600280,,,,南京中央商场(集团)股份有限公司,"Nanjing Central Emporium (Group) Stocks Co., Ltd.",连锁经营,百货,,批发和零售贸易,零售业,日用百货零售业,,7/7/92,http://www.njzysc.com,江苏>南京市,江苏省南京市白下区中山南路79号,"南京中央商场（集团）股份有限公司（600280.SH）是拥有69年悠久历史的“中华老字号”著名商业企业，在海内外享有很高的知名度和极大的影响力。公司曾荣获“全国百城万店无假货示范店”、“全国用户满意服务企业”、“全国商业信誉企业”、“全国商业诚信AAA企业”等多项荣誉称号，也是全国首批通过ISO9001：2000质量认证体系的商业企业之一。并在商务部开展的“分等定级”评选活动中，荣获首批“金鼎百货品牌店”称号。2007年公司总销售规模达50亿元。其中本部核心店实现销售额19.02亿元。预计2010年公司年销售规模可达160亿元，三年实现销售规模翻两番。

中央商场倾力打造中央连锁百货、中商金润发连锁超市、中商房地产商业开发三大平台。

2013年10月22日，经上海证券交易所核准，南京中央商场（集团）股份有限公司证券简称变更为“中央商场”，公司全称与公司证券代码600280不变。",
南京化纤,SHSE,上交所,600889,SHSE:600889,,,,南京化纤股份有限公司,"Nanjing Chemical Fibre Co., Ltd.",化学工业,化学纤维,,制造业,石油、化学、塑胶、塑料,化学纤维制造业,纤维素纤维制造业,9/28/92,http://www.viscosefibre.com,江苏>南京市,江苏省南京市南京市六合区瓜埠镇红山精细化工园,"南京化纤股有限公司（600889.SH）是一家国有控股的上市公司，其前身系南京化纤厂，现总股本1.9亿股，流通股8017万股，净资产5.9亿元。

公司主产品是“金羚”牌粘胶纤维，产能达45000吨/年，其中粘胶长丝年产15000吨，粘胶短纤年产30000吨，产品除供国内销售外，还远销韩国、日本、越南欧美等国。公司尚有50000吨的浆粕生产能力；拥有15万吨/日供水能力的自备水厂，以及75 00千瓦/小时的自发电能力。公司自备水厂除供本公司生产用水外，同时向周边居民、十几家工矿企业及南京经济技术开发区提供用水。自备水厂除供本公司生产用水外，同时向周边居民、十几家工矿企业及南京经济技术开发区提供用水。",
栖霞建设,SHSE,上交所,600533,SHSE:600533,,,,南京栖霞建设股份有限公司,"Nanjing Chixia Development Co., Ltd.",房地产,房地产开发,,房地产业,房地产中介服务业,房地产经纪业,,12/23/99,http://www.chixia.com,江苏>南京市,江苏省南京市玄武区龙蟠路9号,南京栖霞建设股份有限公司（600533.SH）是国家一级资质房地产开发企业、中国房地产著名品牌企业和核准制下中国房地产行业首家上市公司。同时也是长三角地区房企中唯一的中房协副会长单位、全国房地产企业中唯一设立博士后科研工作站的企业和国内首家CIOB企业（英国皇家特许建造企业）。栖霞建设已通过ISO9001质量认证，目前在江苏省范围内拥有20多个开发项目，总建筑面积达500多万平方米。,
南京高科,SHSE,上交所,600064,SHSE:600064,,,,南京高科股份有限公司,"Nanjing Gaoke Co., Ltd.",房地产,房地产开发,,房地产业,房地产开发与经营业,,,8/8/92,http://www.600064.com,江苏>南京市,江苏省南京市经济技术开发区新港大道129号,"南京新港高科技股份有限公司（600064.SH）主营：高新技术产业投资、开发；市政基础设施建设、投资及管理（市政公用工程施工总承包二级）；土地成片开发；建筑安装工程；商品房开发、销售；物业管理；国内贸易；工程设计；咨询服务。污水处理、环保项目建设、投资及管理。

目前，公司已确立了“以房地产开发为龙头，以公用事业（水务）和优质股权投资为两翼”的产业发展战略，培育或投资了包括仙林地产、臣功制药、南京银行、栖霞建设、中信证券、LG新港等一批资产状况优良、盈利能力突出的优质企业。
",
红 宝 丽,SZSE,深交所中小企业板,002165,SZSE:002165,,,,南京红宝丽股份有限公司,"Nanjing Hongbaoli Co., Ltd.",能源及矿业,能源开采与加工,新材料,制造业,石油、化学、塑胶、塑料,化学原料及化学制品制造业,合成材料制造业,6/23/94,http://www.hongbaoli.com,江苏>南京市,江苏省南京市高淳县太安路128号,南京红宝丽股份有限公司（002165.SZ）始建于1987年。1994年6月23日，在原南京市聚氨酯化工厂整体改制基础上，以定向募集方式设立股份有限公司。是专业从事聚氨酯硬泡组合聚醚和异丙醇胺系列产品研究开发、生产与销售的国家重点高新技术企业。现为国内硬泡组合聚醚的主要生产商，主产品硬泡组合聚醚广泛用于冰箱冰柜、冷链集装箱、冷藏（库）、建筑板材、石化管道、热水器、建筑喷涂等领域作隔热保温材料。,
华东科技,SZSE,深交所主板,000727,SZSE:000727,,,,南京华东电子信息科技股份有限公司,"Nanjing Huadong Electronics Information & Technology Co., Ltd.",制造业,机械设备,,制造业,机械、设备、仪表,专用设备制造业,其他专用设备制造业,1/8/93,http://www.elighting.com.cn,江苏>南京市,江苏省南京市华电路1号,"南京华东电子信息科技股份有限公司（000727.SZ）是由国有大型企业国营华东电子管厂独家发起组建的规范化的股份制企业。

作为以电光源产品起家的企业，公司先后诞生了我国第一只白炽灯、荧光灯、高压汞灯。光源主导产品已率先在照明行业中通过ISO9001质量管理体系认证和ISO14001环境管理体系认证。电工牌具有悠久的历史和深厚的文化底蕴，已成为大众公认的照明行业民族品牌。",
*ST南钢,SHSE,上交所,600282,SHSE:600282,,,,南京钢铁股份有限公司,"Nanjing Iron & Steel Co., Ltd. ",能源及矿业,能源开采与加工,黑色金属冶炼与加工,制造业,金属、非金属,黑色金属冶炼及压延加工业,铁合金冶炼业,3/18/1999,http://www.600282.net,江苏>南京市,江苏省南京市六合区卸甲甸,南京钢铁股份有限公司（600282.SH）由南钢集团公司部分改制设立。目前公司拥有炼铁厂、炼钢厂、烧结厂、焦化厂、棒材厂、带钢厂、中板厂、宽中厚板卷厂八个分厂，主要从事黑色金属冶炼及压延加工，钢材、钢坯及其他金属的销售；焦炭及副产品生产（危险化学品除外），拥有从焦化、烧结、炼铁、炼钢到轧钢的完整生产系统。主要产品包括中板系列：普碳板、船用板、压力容器板、锅炉板、桥梁板等；棒材系列：圆钢、螺纹钢等；钢带系列：普碳钢带和优质钢带等。具有年产钢200万吨、铁200万吨、材220万吨的综合生产能力， 2003年实,
南京医药,SHSE,上交所,600713,SHSE:600713,,,,南京医药股份有限公司,"Nanjing Pharmaceutical Co., Ltd.",医疗健康,医药行业,,制造业,医药、生物制品,医药制造业,化学药品原药制造业,1/1/51,http://www.njyy.com,江苏>南京市,江苏省南京市中山东路486号,"南京医药股份有限公司（600713.SH）成立于1951年，于1996年在上海证交所上市，是国内医药流通类首家上市公司，拥有员工近8000人，下属50余家分子公司。

公司主要经营化学原料药及制剂、抗生素，生物制品、中成药、畜用药及添加剂、医疗器械、化学试剂、玻璃仪器、药用酒精、化工原料、化工产品研制、生产、销售等。

公司是江苏、安徽、福建和新疆生产建设兵团药品器械储备定点单位以及解放军总后和海军药品器械储备定点单位；公司是国家级信息化和工业化融合示范企业、江苏省电子商务示范单位；被中国医药医药商业协会评为3A级企业信用等级；设有博士后科研工作站；公司是中国医药设备工程协会之发起单位，中国医保研究会常务理事单位，全国医保协会常务理事单位；ASHP（美国卫生系统药剂师学会）、UNPA（美国天然产品联盟协会）中国会员、马来西亚HDC(清真产业发展局) Halal认证中心中国唯一合作伙伴。",
南 京 港,SZSE,深交所中小企业板,002040,SZSE:002040,,,,南京港股份有限公司,"Nanjing Port Co., Ltd.",交通运输,物流,,交通运输、仓储业,交通运输辅助业,其他交通运输辅助业,,9/21/01,http://www.nj-port.com,江苏>南京市,江苏省南京市下关区江边路19号,"南京港股份有限公司（002040.SZ）是以南京港务管理局作为主发起人联合南京长江油运公司、中国外运江苏公司、中石化九江石化总厂、中石化武汉石化厂、中国南京外轮代理公司共同发起设立的现代港口企业。是我国内河最大的石油、液体化工产品中转储存的港口运输企业。 

公司处于南京长江二桥下游段黄金水域，岸线长3500多米，固定资产2亿元，总占地面积47万平方米，。江中过驳锚位7座，码头16座（万吨级以上6座，最大靠泊能力5万吨）。港区拥有种类齐全的储罐群，最大原油储罐5万立方米，总容积达25万立方米。港区水、电、汽、通讯、消防、环保等生产辅助设施齐全，口岸联检方便快捷，外籍船舶可以直接靠泊公司码头装卸作业。公司主要从事管道原油和内外贸海轮进江原油、液体化工产品的储存、中转。现已发展成为集管道原油、成品油、乙二醇、环已醇、环已烷、环已酮、对二甲苯、苯乙烯、萘、硫酸、磷酸、液碱、沥青、糖蜜等多种石油、化工中转储存的综合港区，是长江中下游地区理想的石油及液体化工原料集疏换装基地。",
红 太 阳,SZSE,深交所主板,000525,SZSE:000525,,,,南京红太阳股份有限公司,"Nanjing Redsun Co., Ltd.",化学工业,农药与化肥,,制造业,石油、化学、塑胶、塑料,化学原料及化学制品制造业,化学农药制造业,4/27/92,http://www.china-redsun.com,江苏>南京市,江苏省南京市汉中路89号金鹰国际商城19层C座,南京红太阳股份有限公司（000525.SZ）是一家集科研、制造、国际国内市场一体化的以环保农药、生物医药、现代种子、肥料等生命科学产业为主体的涵盖五大产业16家全资及控股子公司的国家重点高新技术企业。截止2007年末，公司拥有总资产65.8亿元，主营业务收入68亿元，外贸交货值2.0亿美金，位居世界农药前10强、中国千强大企业集团619位、中国制造企业500强365位、中国石油化工行业百强30位、中国农药“五连冠”，其控股的上市公司红太阳股份连续四年荣登华人上市公司最具成长性百强的25位。,
科远股份,SZSE,深交所中小企业板,002380,SZSE:002380,,,,南京科远自动化集团股份有限公司,"Nanjing Sciyon Automation Group Co., Ltd.",IT,IT 服务,,电力、煤气及水的生产和供应业,电力、蒸汽、热水的生产和供应业,电力生产业,,5/27/93,http://www.sciyon.com,江苏>南京市,江苏省南京市江宁经济技术开发区西门子路27号,"南京科远自动化集团股份有限公司 （002380.SZ）主要从事热工自动化和电厂信息化产品的研发、生产、销售和服务,产品包括主厂房控制系统、辅助车间控制系统、电厂厂级信息监控系统（SIS）和管控一体化信息系统等。公司于2008年被江苏省科技厅等部门联合认定为高新技术企业。2009年度，公司实现营业收入1.95亿元，净利润5079万元。",
南纺股份,SHSE,上交所,600250,SHSE:600250,,,,南京纺织品进出口股份有限公司,"Nanjing Textile Import & Export Co., Ltd.",制造业,服装鞋帽,,制造业,纺织、服装、皮毛,皮革、毛皮、羽绒及制品制造业,毛皮鞣制及制品业,5/30/94,http://www.nantex.com.cn,江苏>南京市,江苏省南京市鼓楼区云南北路77号,南京纺织品进出口股份有限公司（600250.SH）主要从事纺织、丝绸、针织、服装、机电设备、轻工、化工、医药等10多个门类，近千个品种的进出口业务；同时成功开拓了对外经济技术合作、对外劳务合作业务、对外电子产品生产贸易、生物化工、房地产经营、汽车贸易等业务。公司目前出口商品遍及世界120个国家和地区，与800多家国外客户、1000多家国内生产协作定点货源工厂保持良好的业务往来，近年来多次被中国银行、中国建设银行评为AAA资信等级。 ,
南京新百,SHSE,上交所,600682,SHSE:600682,,,,南京新街口百货商店股份有限公司,"Nanjing Xinjiekou Department Store Co., Ltd.",连锁经营,百货,,批发和零售贸易,零售业,日用百货零售业,,4/29/92,http://www.njxb.com,江苏>南京市,江苏省南京市中山南路3号,"南京新街口百货商店股份有限公司（600682.SH）是一家老字号大型百货零售企业、中国十大百货商店之一和南京市第一家商业企业股票上市公司。

公司位于南京市中心最繁华地段新街口广场的东南侧，占地面积1.3万平方米，营业面积5万平方米。目前，公司16个专业商场，经营品种24万余种，经济效益连续16年保持在江苏省同行第一的地位，2000年销售、利润指标名列中国十大百货商店独立门店之首，2006年公司累计实现销售33.46亿元，经济效益创历史最好水平。",
新联电子,SZSE,深交所中小企业板,002546,SZSE:002546,,,,南京新联电子股份有限公司,"Nanjing Xinlian Electronicks Co., Ltd.",制造业,机械设备,,信息技术业,计算机应用服务业,计算机软件开发与咨询,,9/25/03,http://www.xldz.com,江苏>南京市,江苏省南京市江宁区利源北路66号,南京新联电子股份有限公司（002546.SZ）主营业务为用电信息采集系统的软、硬件研发、生产、销售及服务。新联电子拥有国际标准的大型防静电车间，全自动集约化的生产流程。新联电子在业内第一家采用表面贴装技术焊接工艺，拥有国际尖端设备。新联电子投入巨资建设行业领先的产品试验中心，并率先通过ISO9001体系认证，贯彻国际CMMI软件成熟度管理体系。,
云海金属,SZSE,深交所中小企业板,002182,SZSE:002182,,,,南京云海特种金属股份有限公司,"NanJing Yunhai Special Metals Co., Ltd.",能源及矿业,能源开采与加工,有色金属冶炼与加工,制造业,金属、非金属,有色金属冶炼及压延加工业,有色金属合金业,11/30/93,http://www.rsm.com.cn,江苏>南京市,江苏省南京市溧水县经济开发区秀山东路9号,南京云海特种金属股份有限公司（002182.SZ）成立于1993年，是专业从事镁及镁合金生产和回收；铝合金铸锭及铸棒生产和回收；镁、铝合金压铸件生产；中间合金和金属锶生产和销售的省级高新技术企业。目前公司已经形成了“白云石开采-原镁冶炼-镁合金铸造-镁合金加工-镁合金回收”的完整镁产业链。金属锶和镁合金产销量居全球第一位。公司在江苏、山西、浙江、安徽及内蒙古设有12个子公司。,
南京中北,SZSE,深交所主板,000421,SZSE:000421,,,,南京中北(集团)股份有限公司,"Nanjing Zhongbei (Group) Co., Ltd.",交通运输,物流,,社会服务业,邮政服务业,,,7/1/79,http://www.zhong-bei.com,江苏>南京市,江苏省南京市通江路16号,"南京中北（集团）股份有限公司（000421.SZ）始创于1979年7月，1992年6月公司改制并跨入南京市首批股份制改革企业行列。1996年8月，公司股票在深圳证券交易所成功上市。

集团是以公用事业类客运交通为主的综合性集团企业，是江苏省城市客运交通行业中最大的企业之一。公司成为一个以公用事业为基础、专业化与多元化并举、资产质量优良的企业集团，经营业务拓展到出租汽车、公共汽车、长途客运、旅游、房地产、物业、汽车贸易、汽车租赁、汽车修理、广告、培训教育等多个领域，并积极在其他领域进行投资探索。

",
八菱科技,SZSE,深交所中小企业板,002592,SZSE:002592,,,,南宁八菱科技股份有限公司,"Nanning Baling Technology Co., Ltd.",汽车行业,汽车零部件,,制造业,机械、设备、仪表,交通运输设备制造业,汽车制造业,7/12/01,http://www.baling.com.cn,广西>南宁市,广西省南宁市高新工业园区科德路1号,"南宁八菱科技股份有限公司（002592.SZ）成立于2001年7月，是一家集科、工、贸一体，专业研究、设计、生产管带式铜质或铝质热交换器产品，由南宁八菱汽车配件有限公司控股，个人股东参股创建的高科技型企业。

八菱科技主营业务为热交换器的研发、生产和销售，目前主要产品为汽车散热器和汽车暖风机，主导产品汽车散热器是汽车发动机水冷系统的关键零部件。八菱科技在热交换器产品领域能够提供自主设计、检测定型、生产制造等融于一体的整体服务，具有为热交换器产品提供整体解决方案服务的竞争能力，八菱科技的主要产品汽车散热器、汽车暖风机的主要市场是国内汽车整车厂商，服务于整车配套市场。",
ST南化,SHSE,上交所,600301,SHSE:600301,,,,南宁化工股份有限公司,"Nanning Chemical Industry Co., Ltd. ",化学工业,化工原料,,制造业,石油、化学、塑胶、塑料,化学原料及化学制品制造业,基本化学原料制造业,6/15/1998,http://www.nnchem.com,广西>南宁市,广西壮族自治区南宁市亭洪路80号,南宁化工股份有限公司（600301.SH）是国有独资大型企业，是目前广西最大的综合性基础化工原料基地。总资产4.888亿元。主要产品产能销售：山梨醇8000吨/年、聚合氯化铝2万吨/年、冰醋酸1.5万吨/年、结晶山梨醇4500吨/年。,
南宁百货,SHSE,上交所,600712,SHSE:600712,,,,南宁百货大楼股份有限公司,"Nanning Department Store Co., Ltd.",连锁经营,百货,,批发和零售贸易,零售业,日用百货零售业,,2/28/93,http://www.nnbh.com.cn,广西>南宁市,广西壮族自治区南宁市朝阳路39号,"南宁百货大楼股份有限公司（600712.SH）位于南宁市最繁华的商业中心区，地理位置得天独厚。现已成为广西目前规模最大的商业零售企业，以经营百货为主。 

南宁百货现经营场地包括公司本部百货大楼、五象购物中心、贵港中环商业广场和桂平、贵港、邕宁超市分店；下辖9个商场、9个控股子公司，经营面积10万多平方米，经营品种达12万多种。",
南宁糖业,SZSE,深交所主板,000911,SZSE:000911,,,,南宁糖业股份有限公司,"Nanning Sugar Industry Co., Ltd.",制造业,造纸行业,,制造业,食品、饮料,食品加工业,制糖业,5/14/99,http://www.nnsugar.com,广西>南宁市,广西省壮族自治区南宁市亭洪路48号,南宁糖业股份有限公司（000911.SZ）是目前国内制糖行业最大的国有控股上市公司，南宁糖业下辖6个直属厂和9个控股子公司。南宁糖业主营机制糖、各类文化用纸、酒精、复合肥等产品的制造和销售，具备日榨甘蔗3万吨，年产机制纸5万吨、商品蔗渣浆11万吨、食用酒精3万吨的生产能力（不含子公司），年产糖量约占广西食糖总量的10%，全国食糖总量的5%。白砂糖、机制纸、食用酒精产品在市场上享有较高的声誉，国内众多知名饮料、食品生产企业均使用公司的产品。 ,
南天信息,SZSE,深交所主板,000948,SZSE:000948,,,,云南南天电子信息产业股份有限公司,"Yunnan Nantian Electronic Information Industry Co., Ltd.",电信及增值,通信设备,,信息技术业,计算机应用服务业,计算机软件开发与咨询,,9/12/70,http://www.nantian.com.cn,云南>昆明市,云南省昆明市环城东路455号,"云南南天电子信息产业股份有限公司（000948.SZ）是集软件开发、系统集成和金融设备与其它信息化产品的开发、生产为一体的国内著名的IT信息化服务厂商。

南天致力于信息产业高新技术的研发和推广应用，具有二十多年实施金融行业和国家部份重点行业信息化建设工程的丰富经验，具备较高水平的IT专业服务业务能力和技术积累。
",
