11/15/06,IPO,欧华能源控股有限公司,能源及矿业,能源开采与加工,,采矿业,煤炭开采和洗选业,烟煤和无烟煤的开采洗选,烟煤和无烟煤的开采洗选,11/15/06,5206,,,SGX-ST[新加坡]/,已完成,32.8318090451999,0.3574,"9,186.29240212646",施霖高诚/大华集团/,德豪嘉信,俊昭,11/21/08
11/26/04,IPO,东方食品(控股)有限公司,食品饮料,食品,,制造业,食品制造业,焙烤食品制造,糕点，面包制造,11/26/04,460,,,SES-SESDAQ[新加坡]/,已完成,2.7199516324,0.20079999999999998,"1,354.55758585657",辉立集团/,毕马威,王律师,11/21/08
3/26/01,IPO,大众食品控股有限公司,食品饮料,食品,,制造业,食品制造业,焙烤食品制造,糕点，面包制造,3/26/01,"6,412.5",,,SGX-ST[新加坡]/,已完成,35.7456166868,0.1353,"26,419.5245283074",大和证券/,安永,王律师,11/21/08
6/29/06,IPO,仁恒置地集团有限公司,房地产,房地产开发,,房地产业,房地产业,房地产开发经营,房地产开发经营,6/29/06,26100,,,SGX-ST[新加坡]/,已完成,164.6005025125,0.1503,"109,514.639063539",丰隆银行/里昂证券/大华集团/,德勤,腾福,11/21/08
6/27/03,IPO,联华超市股份有限公司,连锁经营,百货,,批发和零售业,零售业,综合零售,超级市场零售,6/27/03,58100,980,上海>普陀区,HKEx[中国香港]/,已完成,74.469165659,0.2655,"28,048.649965725",汇丰/大和证券/光大证券/国泰君安/嘉诚/中金公司/金英证券/国浩资本/第一上海/申银万国/盈泰证券/,普华永道,西盟斯,11/21/08
10/19/04,IPO,中嘉国际有限公司,医疗健康,医药行业,,制造业,医药制造业,化学药品制剂制造,化学药品制剂制造,10/19/04,1250,,,SGX-ST[新加坡]/,已完成,7.3911729141,0.25,"2,956.46916564",大华集团/,安永,王律师,11/21/08
9/20/05,IPO,瑞阳制药有限公司,医疗健康,医药行业,,制造业,医药制造业,化学药品制剂制造,化学药品制剂制造,9/20/05,3875,,,SGX-ST[新加坡]/,已完成,23.1357493857,0.3749,"6,171.17881720458",大华集团/施霖高诚/,均富,ACIES,11/21/08
5/23/05,IPO,天津市亚安科技股份有限公司,制造业,机械设备,,制造业,专用设备制造业,环保，社会公共安全及其他专用设备制造,社会公共安全设备及器材制造,5/23/05,420,,天津>滨海新区,SES-SESDAQ[新加坡]/,已完成,2.5076167076,0.32789999999999997,764.75044452577,威豪资本/,德豪嘉信,王律师,11/21/08
4/30/04,IPO,联合环境技术有限公司,能源及矿业,环保节能,污染监测与治理,电力、燃气及水的生产和供应业,水的生产和供应业,污水处理及其再生利用,污水处理及其再生利用,4/30/04,"2,998.6",,广东>广州市,SGX-ST[新加坡]/,已完成,17.7305368802,0.2582,"6,866.97787769171",吴玉钦控股/,德勤,王律师,11/21/08
10/11/04,IPO,上海亚洲控股有限公司,制造业,制造业其他,,制造业,印刷业和记录媒介的复制,印刷,包装装潢及其他印刷,10/11/04,"3,634.4",,,SGX-ST[新加坡]/,已完成,21.4899830713,0.2506,"8,575.41223914605",Kim Eng/,毕马威,David Lim,11/21/08
11/29/04,IPO,华南资讯科技控股有限公司,IT,IT 服务,,信息传输、计算机服务和软件业,软件业,公共软件服务,应用软件服务,11/29/04,1482,T80 ,广东>广州市,SGX-ST[新加坡]/,已完成,10.8718776363569,0.2562,"4,243.51195798476",威豪资本/,普华永道,王律师,11/17/11
6/30/03,IPO,新加坡新达科技集团,制造业,机械设备,,电力、燃气及水的生产和供应业,水的生产和供应业,污水处理及其再生利用,污水处理及其再生利用,6/30/03,4400,,,SGX-ST[新加坡]/,已完成,44,0.25,17600,大华集团/,德勤,王律师,11/21/08
12/27/05,IPO,中国管业控股有限公司,制造业,制造业其他,,制造业,塑料制品业,塑料板，管，型材的制造,塑料板，管，型材的制造,12/27/05,1248,,,SGX-ST[新加坡]/,已完成,7.4512039312,0.2559,"2,911.76394341539",丰隆银行/,安永,俊昭,11/21/08
11/13/03,IPO,三瑞控股有限公司,制造业,机械设备,,制造业,专用设备制造业,医疗仪器设备及器械制造,其他医疗设备及器械制造,11/13/03,2400,,,SGX-ST[新加坡]/,已完成,13.7847642079,0.256,"5,384.67351871093",吴玉钦控股/大和证券/,安永,腾福,11/21/08
3/28/05,IPO,中圣集团有限公司,能源及矿业,环保节能,,制造业,仪器仪表及文化，办公用机械制造业,专用仪器仪表制造,环境监测专用仪器仪表制造,3/28/05,"2,489.63",,,SES-SESDAQ[新加坡]/,已完成,14.8643756756,0.344,"4,321.03944058139",施霖高诚/大华集团/,德勤,王律师,11/24/08
11/18/05,IPO,丝凯中国石油有限公司,能源及矿业,能源开采与加工,,采矿业,煤炭开采和洗选业,烟煤和无烟煤的开采洗选,烟煤和无烟煤的开采洗选,11/18/05,"2,637.6",,,SGX-ST[新加坡]/,已完成,15.7478329237999,0.4036,"3,901.84165604558",乾丰资本/丰隆银行/,德勤,天元,11/24/08
11/19/04,IPO,南方包装集团有限公司,制造业,制造业其他,,制造业,塑料制品业,塑料薄膜制造,塑料薄膜制造,11/19/04,1770,,,SGX-ST[新加坡]/,已完成,10.4659008464,0.2532,"4,133.45215102685",吴玉钦控股/,德勤,腾福,11/24/08
5/24/01,IPO,吉林省辉南长龙生化药业股份有限公司,医疗健康,医药行业,,制造业,医药制造业,中药饮片加工,中药饮片加工,5/24/01,7500,8049,吉林>通化市,HKGEM[中国香港]/,已完成,9.6130592503,0.2778,"3,460.4244961483",东英亚洲/宝来金融/兆丰资本/国浩资本/大华集团/新富证券/星展集团/,浩华,盛德,11/24/08
3/3/04,IPO,星雅集团有限公司,旅游业,旅游业其他,,租赁和商务服务业,商务服务业,旅行社,旅行社,3/3/04,"5,726.5",,,SGX-ST[新加坡]/,已完成,33.8604413542,0.2535,"13,357.1760766074",大华集团/,普华永道,Chang See Hiang,11/24/08
8/4/03,IPO,环球数码创意控股有限公司,文化传媒,影视音乐,,文化、体育和娱乐业,广播，电视，电影和音像业,音像制作,音像制作,8/4/03,6630,8271,,HKGEM[中国香港]/,已完成,8.4979443772,0.085,"9,997.58162023529",招商证券/大福证券/群益证券/高诚资本/新富证券/富强证券/,普华永道,何耀棣,11/26/08
12/11/01,IPO,中国信息科技发展有限公司,IT,软件产业,软件产业其他,信息传输、计算机服务和软件业,软件业,其他软件服务,其他软件服务,12/11/01,"3,283.2",8178,北京>海淀区,HKGEM[中国香港]/,已完成,4.2082128174,0.16079999999999997,"2,617.04777201492",第一上海/群益证券/联发证券/英明证券/软库金汇亚洲/华诚证券/新鸿基金融集团/富邦银行/,马施云,盛德,11/26/08
10/15/04,IPO,中国电力国际发展有限公司,公用事业,供电与供热,,电力、燃气及水的生产和供应业,电力，热力的生产和供应业,电力生产,火力发电,10/15/04,250100,2380,北京>西城区,HKEx[中国香港]/,已完成,320.5634824667,0.33,"97,140.4492323333",美银美林/招商证券/,普华永道,安理国际,11/26/08
7/25/02,IPO,中银香港(控股)有限公司,金融,银行,,金融业,银行业,商业银行,商业银行,7/25/02,1953700,2388.HK,,HKEx[中国香港]/,已完成,"2,504.137847642",0.21739999999999998,"1,151,857.33562189",高盛/光大证券/汇丰/瑞银投资/里昂证券/巴黎百富勤/中银亚洲/,普华永道,高伟绅,11/26/08
11/12/03,IPO,华润电力控股有限公司,公用事业,供电与供热,,电力、燃气及水的生产和供应业,电力，热力的生产和供应业,电力生产,火力发电,11/12/03,257600,836,广东>深圳市,HKEx[中国香港]/,已完成,330.176541717,0.2507,"131,701.851502592",摩根士丹利/中银亚洲/,德勤,西盟斯,11/27/08
1/26/05,IPO,王朝酒业集团有限公司,食品饮料,饮料,,制造业,饮料制造业,酒的制造,葡萄酒制造,1/26/05,67500,828,天津>北辰区,HKEx[中国香港]/,已完成,86.7085436818374,0.25,"34,683.4174727349",第一上海/大福证券/巴黎百富勤/Rothschild/,普华永道,环球,5/24/12
12/22/06,IPO,民安(控股)有限公司,金融,保险,,金融业,保险业,人寿保险,人寿保险,12/22/06,131700,1389,广东>深圳市,HKEx[中国香港]/,已完成,168.7613065326,0.25,"67,504.52261304",瑞信/,毕马威,安理国际,11/27/08
12/20/04,IPO,彩虹集团电子股份有限公司,制造业,制造业其他,,制造业,通信设备，计算机及其他电子设备制造业,电子器件制造,电子真空器件制造,12/20/04,76700,438,陕西>咸阳市,HKEx[中国香港]/,已完成,98.3095525997,0.25,"39,323.82103988",中金公司/,普华永道,麦坚时,12/1/08
9/29/06,IPO,中海石油化学股份有限公司,化学工业,农药与化肥,,制造业,化学原料及化学制品制造业,肥料制造,氮肥制造,9/29/06,266000,3983,海南>海口市,HKEx[中国香港]/,已完成,340.8542713567,0.3182,"107,119.507025989",摩根大通/瑞银投资/,安永,麦坚时,12/1/08
4/28/05,IPO,上海电气集团股份有限公司,制造业,机械设备,,制造业,通用设备制造业,风机，衡器，包装设备等通用设备制造,风动和电动工具制造,2005-04-28/2008-12-05,505400,2727,上海>长宁区,HKEx[中国香港]/,已完成,645.7199017199,0.25,"258,287.96068796",瑞信/,安永,富而德,12/1/08
12/9/05,IPO,山东罗欣药业股份有限公司,医疗健康,医药行业,,制造业,医药制造业,中药饮片加工,中药饮片加工,12/9/05,"4,278.56",8058,山东>临沂市,HKGEM[中国香港]/,已完成,5.4664648648,0.2699,"2,025.36675242682",,普华永道,金杜,12/1/08
12/21/01,IPO,首都信息发展股份有限公司,IT,IT 服务,,信息传输、计算机服务和软件业,计算机服务业,其他计算机服务,其他计算机服务,2001-12-21/2011-01-21,34100,8157,北京>海淀区,HKGEM[中国香港]/,已完成,43.707376058,0.2501,"17,475.9600391843",京华山一/野村集团/英明证券/软库金汇亚洲/第一上海/,德勤,高特,12/1/08
11/18/02,IPO,海南美兰国际机场股份有限公司,交通运输,物流,,交通运输、仓储和邮政业,航空运输业,航空运输辅助活动,机场,11/18/02,76200,357,海南>海口市,HKEx[中国香港]/,已完成,97.668681983,0.45020000000000004,"21,694.5095475344",汇丰/东英亚洲/工商东亚/野村集团/汇丰/,安永,的近,12/1/08
2/27/04,IPO,山东威高集团医用高分子制品股份有限公司,制造业,机械设备,,制造业,专用设备制造业,医疗仪器设备及器械制造,医疗，外科及兽医用器械制造,2004-02-27/2010-07-29,14300,8199,山东>威海市,HKGEM[中国香港]/,已完成,18.4278113043669,0.2771,"6,650.23865188267",宝来金融/光大证券/工商东亚/,德勤,美富,8/5/10
12/12/02,IPO,深圳宝德科技集团股份有限公司,IT,硬件产业,,制造业,通信设备，计算机及其他电子设备制造业,电子计算机制造,电子计算机外部设备制造,2002-12-12/2011-02-24,6160,8236,广东>深圳市,HKGEM[中国香港]/,已完成,7.8955259975,0.25,"3,158.210399",京华山一/第一上海/英明证券/新鸿基金融集团/,普华永道,李伟斌律师行,12/1/08
2/6/04,IPO,复地(集团)股份有限公司,房地产,房地产其他,,房地产业,房地产业,其他房地产活动,其他房地产活动,2/6/04,150000,2337,上海>普陀区,HKEx[中国香港]/,已完成,192.261185006,0.30219999999999997,"63,620.5112528127",摩根士丹利/嘉诚/时富财富/第一上海/工商东亚/信诚证券/,安永,瑛明,12/1/08
4/22/03,IPO,烟台北方安德利果汁股份有限公司,食品饮料,饮料,,制造业,饮料制造业,软饮料制造,果菜汁及果菜汁饮料制造,2003-04-22/2011-01-19,14100,8259,山东>烟台市,HKGEM[中国香港]/,已完成,18.1483975158062,0.2502,"7,253.55616139336",兆丰资本/群益证券/国泰君安/软库金汇亚洲/农银证券/第一上海/结好证券/高信证券/汇盈/,毕马威,金杜,1/19/11
4/27/06,IPO,上海集优机械股份有限公司,制造业,机械设备,,制造业,通用设备制造业,风机，衡器，包装设备等通用设备制造,气体，液体分离及纯净设备制造,4/27/06,126100,2345,,HKEx[中国香港]/,已完成,161.5854271356,0.44549999999999995,"36,270.5784816161",瑞信/,安永,富而德,12/1/08
5/16/05,IPO,浙江世宝股份有限公司,汽车行业,汽车零部件,,制造业,交通运输设备制造业,汽车制造,汽车零部件及配件制造,2005-05-16/2011-03-09/2012-11-02,13000,8331,浙江>杭州市,HKGEM[中国香港]/,已完成,16.6093366093,0.3301,"5,031.60757627991",大福证券/华德信亚洲/群益证券/辉立集团/新鸿基金融集团/台证证券/,安永,易周,12/1/08
5/1/08,TL,中国天一医药集团公司,医疗健康,医药行业,,制造业,医药制造业,化学药品制剂制造,化学药品制剂制造,2008-09-12/2008-05-01,0,CSY,黑龙江>哈尔滨市,Amex[美国]/,已完成,0,0,0,,,,12/1/08
11/6/03,IPO,中国人民财产保险股份有限公司,金融,保险,,金融业,保险业,人寿保险,人寿保险,11/6/03,540900,2328,北京>朝阳区,HKEx[中国香港]/,已完成,693.2938331318,0.28,"247,604.940404214",中金公司/摩根士丹利/,毕马威,年利达,12/1/08
10/10/03,IPO,研祥智能科技股份有限公司,IT,硬件产业,,制造业,通信设备，计算机及其他电子设备制造业,电子计算机制造,电子计算机整机制造,2003-10-10/2010-07-12,10500,8285,广东>深圳市,HKGEM[中国香港]/,已完成,13.4582829504,0.2501,"5,381.16071587365",东英亚洲/第一上海/新鸿基金融集团/新富证券/软库金汇亚洲/,安永,Woo Kwan Lee & Lo,12/1/08
3/28/00,IPO,长达科技控股有限公司,电信及增值,电信运营及信息传输服务,电信运营,信息传输、计算机服务和软件业,电信和其他信息传输服务业,电信,移动电信服务,3/28/00,33800,8026,,HKGEM[中国香港]/,已完成,43.3228536879999,0.15,"28,881.9024586666",星展集团/里昂证券/培基/京华山/,安永,赵不渝马国强,12/4/08
12/2/99,IPO,世大控股有限公司,电信及增值,通信设备,,制造业,电气机械及器材制造业,电线，电缆，光缆及电工器材制造,电线电缆制造,12/2/99,11900,8003,广东>深圳市,HKGEM[中国香港]/,已完成,15.2527206771,0.3,"5,084.2402257",丰隆银行/宝来金融/英明证券/时富财富/国浩资本/台证证券/星展集团/第一上海/第一创业证券/东泰证券/汇盈/,普华永道,Maples,12/4/08
3/16/00,IPO,滨海投资有限公司,能源及矿业,能源开采与加工,,交通运输、仓储和邮政业,管道运输业,管道运输业,管道运输业,2000-03-16/2014-02-11,4875,8035,,HKGEM[中国香港]/,已完成,6.27471190706064,0.2,"3,137.35595353031",东英亚洲/新鸿基金融集团/星展集团/,安永,齐伯礼,2/1/11
12/17/99,IPO,国农控股有限公司,IT,软件产业,应用软件,信息传输、计算机服务和软件业,软件业,公共软件服务,应用软件服务,1999-12-17/2011-08-29,7420,8015,河北>石家庄市,HKGEM[中国香港]/,已完成,9.55043330264409,0.35,"2,728.69522932688",京华山一/凯基亚洲/,毕马威,Maples,6/20/11
1/31/00,IPO,裕兴科技投资控股有限公司,IT,硬件产业,,制造业,通信设备，计算机及其他电子设备制造业,电子计算机制造,电子计算机整机制造,1/31/00,42000,8005,北京>西城区,HKGEM[中国香港]/,已完成,53.8331318016,0.25,"21,533.25272064",工商东亚/京华山一/第一上海/金英证券/星展集团/,普华永道,廖绮云,12/4/08
3/9/00,IPO,中国华泰瑞银控股有限公司,互联网,网络社区,,信息传输、计算机服务和软件业,电信和其他信息传输服务业,互联网信息服务,互联网信息服务,2000-03-09/2000-03-09,0,8006,北京>朝阳区,HKGEM[中国香港]/,已完成,0,0.16,0,雷曼兄弟/贝尔斯登/嘉诚/软库金汇亚洲/汇丰/大福证券/巴黎百富勤/怡富证券/中银亚洲/,安永,西盟斯,12/4/08
8/6/04,IPO,比优集团控股有限公司,IT,IT 服务,,信息传输、计算机服务和软件业,计算机服务业,计算机系统服务,计算机系统服务,8/6/04,3000,8053,,HKGEM[中国香港]/,已完成,3.84522370009999,0.29410000000000003,"1,307.45450530431",招商证券/粤海证券/大福证券/,陈叶冯,海陆,12/5/08
12/4/08,IPO,联合科技控股有限公司,制造业,制造业其他,,租赁和商务服务业,商务服务业,咨询与调查,其他专业咨询,12/4/08,905.16,900030,,KRX[韩国]/,已完成,9.0516,0.3,"3,017.2",,,,12/5/08
7/7/00,IPO,中邮电贸(控股)有限公司,互联网,电子商务,,批发和零售业,零售业,无店铺及其他零售,邮购及电子销售,7/7/00,14400,8041,,HKGEM[中国香港]/,已完成,18.4570737605,0.2016,"9,155.29452405754",群益证券/宝来金融/时富财富/兆丰资本/京华山/金英证券/新鸿基金融集团/,普华永道,理律,12/5/08
11/2/01,IPO,仁智国际集团有限公司,连锁经营,连锁经营其他,,居民服务和其他服务业,居民服务业,殡葬服务,殡葬服务,11/2/01,2000,8082,,HKGEM[中国香港]/,已完成,2.5634824667,0.1,"2,563.4824667",群益证券/凯基亚洲/盈泰证券/,,施文,12/5/08
6/25/03,IPO,中国海景控股有限公司,制造业,制造业其他,,制造业,塑料制品业,泡沫塑料制造,泡沫塑料制造,2003-06-25/2011-05-12,3175,8065,广东>惠州市,HKGEM[中国香港]/,已完成,4.08660724203437,0.3387,"1,206.55661117046",农银证券/嘉信/时富财富/越秀证券/京华山一/光大证券/台证证券/,梁学濂,高盖茨,5/4/11
6/30/00,IPO,志鸿科技国际控股有限公司,IT,软件产业,应用软件,信息传输、计算机服务和软件业,软件业,公共软件服务,应用软件服务,6/30/00,20700,8048,,HKGEM[中国香港]/,已完成,26.5320435308,0.15,"17,688.0290205333",汇丰/汇盈/贝尔斯登/嘉诚/里昂证券/星展集团/,毕马威,麦坚时,12/5/08
6/17/04,IPO,朗力福集团控股有限公司,医疗健康,医药行业,,制造业,医药制造业,化学药品制剂制造,化学药品制剂制造,6/17/04,6250,8037,江苏>苏州市,HKGEM[中国香港]/,已完成,8.01088270849999,0.25,"3,204.3530834",招商证券/群益证券/第一上海/华德信亚洲/京华山一/,德勤,赵不渝马国强,12/5/08
4/24/01,IPO,江苏南大苏富特科技股份有限公司,IT,IT 服务,,信息传输、计算机服务和软件业,软件业,公共软件服务,基础软件服务,4/24/01,8424,8045,江苏>南京市,HKGEM[中国香港]/,已完成,10.7973881499,0.2506,"4,308.6145849561",京华山一/时富财富/群益证券/软库金汇亚洲/大华集团/国泰君安/凯基亚洲/,德勤,通商,12/5/08
6/5/00,IPO,中裕燃气控股有限公司,建筑建材,建筑施工,,建筑业,房屋和土木工程建筑业,土木工程建筑,架线和管道工程建筑,2000-06-05/2012-07-11,1404,8070,,HKGEM[中国香港]/,已完成,1.7995646916,0.09,"1,999.516324",宝来金融/时富财富/东英亚洲/侨丰证券/,陈叶冯,施文,12/5/08
8/9/07,TL,万得汽车技术有限公司,汽车行业,汽车整车,,制造业,交通运输设备制造业,汽车制造,汽车整车制造,2007-08-09/2007-08-09,0,WATG,辽宁>锦州市,NASDAQ[美国]/,已完成,0,0,0,,,,12/8/08
12/5/01,IPO,中国网络教育集团有限公司,教育及人力资源,教育培训,,教育,教育,其他教育,职业技能培训,12/5/01,3300,8055,,HKGEM[中国香港]/,已完成,4.25422199303854,0.25,"1,701.68879721541",长雄证券/结好证券/软库金汇亚洲/建弘证券/,罗申美,齐伯礼,7/17/13
5/18/00,IPO,新宇国际实业(集团)有限公司,能源及矿业,环保节能,,制造业,专用设备制造业,化工，木材，非金属加工专用设备制造,模具制造,5/18/00,5000,8068,,HKGEM[中国香港]/,已完成,6.4087061668,0.25,"2,563.48246672",时富财富/星展集团/金榜集团/华侨银行/,安永,金杜,12/8/08
4/14/00,IPO,中国创新支付集团有限公司,金融,金融服务,,金融业,其他金融活动,其他未列明的金融活动,其他未列明的金融活动,4/14/00,20200,8083,北京>朝阳区,HKGEM[中国香港]/,已完成,25.8911729140999,0.1711,"15,132.1875593804",元大金控/巴黎百富勤/时富财富/中银亚洲/,,李伟斌律师行,12/8/08
3/7/02,IPO,香港生命科学技术集团有限公司,医疗健康,医药行业,,制造业,医药制造业,中成药制造,中成药制造,3/7/02,3600,8085,,HKGEM[中国香港]/,已完成,4.6142684401,0.1304,"3,538.5494172546",英明证券/软库金汇亚洲/新富证券/国泰君安/大华集团/申银万国/国浩资本/,德勤,赵不渝马国强,12/8/08
2/21/01,IPO,ITE(Holdings)Limited,IT,硬件产业,,制造业,通信设备，计算机及其他电子设备制造业,电子器件制造,光电子器件及其他电子器件制造,2/21/01,3375,8092,,HKGEM[中国香港]/,已完成,4.3258766626,0.1011,"4,278.80975529179",,,,12/9/08
8/4/00,IPO,上海复旦微电子集团股份有限公司,IT,半导体芯片,,制造业,通信设备，计算机及其他电子设备制造业,电子器件制造,光电子器件及其他电子器件制造,2000-08-04/2014-01-08,10000,8102,上海>杨浦区,HKGEM[中国香港]/,已完成,12.8174123336999,0.25,"5,126.96493348",汇富/中信证券/大华集团/中银亚洲/,安永,通商,12/9/08
10/26/01,IPO,环球实业科技控股有限公司,金融,金融其他,,金融业,其他金融活动,其他未列明的金融活动,其他未列明的金融活动,6/22/10,3150,1026,,HKEx[中国香港]/,已完成,4.05442923225456,0.25,"1,621.77169290182",星展集团/,梁学濂,希仕廷,11/24/11
7/27/00,IPO,北京北大青鸟环宇科技股份有限公司,IT,IT 服务,,信息传输、计算机服务和软件业,软件业,其他软件服务,其他软件服务,7/27/00,26400,8095,北京>海淀区,HKGEM[中国香港]/,已完成,33.837968561,0.2553,"13,254.1984179396",中信证券/国泰君安/申银万国/大和证券/凯基亚洲/大福证券/东英亚洲/宝来金融/中银亚洲/,,史密夫,12/9/08
5/3/02,IPO,浙江浙大网新兰德科技股份有限公司,IT,软件产业,应用软件,信息传输、计算机服务和软件业,软件业,公共软件服务,应用软件服务,5/1/02,"8,092.5",8106,浙江>杭州市,HKGEM[中国香港]/,已完成,10.372490931,0.3,"3,457.496977",京华山一/第一上海/农银证券/招商证券/大福证券/,,方达,12/9/08
12/22/08,TL,中国康大食品有限公司,食品饮料,食品,,制造业,食品制造业,焙烤食品制造,糕点，面包制造,2006-10-09/2008-12-22,0,834,,HKEx[中国香港]/,已完成,0,0,0,大和证券/,均富,盛德,5/8/10
8/2/00,IPO,DX.com控股有限公司,IT,IT 服务,,租赁和商务服务业,商务服务业,咨询与调查,其他专业咨询,8/2/00,8400,8086,上海>闵行区,HKGEM[中国香港]/,已完成,10.8118112860121,0.1304,"8,291.26632362897",京华山一/,,,9/5/11
7/14/00,IPO,名家国际控股有限公司,建筑建材,家居建材,,制造业,家具制造业,木质家具制造,木质家具制造,7/14/00,"3,457.5",8108,,HKGEM[中国香港]/,已完成,4.4316203143,0.1729,"2,563.11180699826",东英亚洲/宝来金融/群益证券/,安永,康德明,12/10/08
11/30/01,IPO,中国地能有限公司,能源及矿业,环保节能,,电力、燃气及水的生产和供应业,电力，热力的生产和供应业,热力生产和供应,热力生产和供应,11/30/01,13300,8128,,HKGEM[中国香港]/,已完成,17.0471584037999,0.3268,"5,216.38874045287",京华山一/工商东亚/,安永,齐伯礼,12/10/08
6/17/02,IPO,G.A.控股有限公司,汽车行业,汽车整车,,制造业,交通运输设备制造业,汽车制造,汽车整车制造,6/17/02,5000,8126,北京>朝阳区,HKGEM[中国香港]/,已完成,6.4087061668,0.25,"2,563.48246672",时富财富/第一上海/大华集团/,,竞天公诚,12/10/08
1/8/02,IPO,洪桥集团有限公司,文化传媒,传媒出版,,文化、体育和娱乐业,新闻出版业,出版业,期刊出版,1/8/02,"1,266.2",8137,山东>济宁市,HKGEM[中国香港]/,已完成,1.6229407496,0.1,"1,622.9407496",,,高盖茨,12/10/08
11/28/05,IPO,TSC集团控股有限公司,制造业,机械设备,,制造业,专用设备制造业,矿山，冶金，建筑专用设备制造,石油钻采专用设备制造,2005-11-28/2009-06-05,5256,8149,,HKGEM[中国香港]/,已完成,6.7152825552,0.3,"2,238.4275184",招商证券/第一上海/国泰君安/大华集团/华德信亚洲/,陈叶冯,,12/10/08
9/12/05,IPO,深圳市海王英特龙生物技术股份有限公司,医疗健康,生物技术,,制造业,医药制造业,生物，生化制品的制造,生物，生化制品的制造,9/12/05,"7,810.11",8329,广东>深圳市,HKGEM[中国香港]/,已完成,9.9785189189,0.25,"3,991.40756756",第一上海/兆丰资本/国泰君安/,安永,康达,12/11/08
10/7/02,IPO,深圳市元征科技股份有限公司,制造业,机械设备,,居民服务和其他服务业,其他服务业,修理与维护,汽车，摩托车维护与保养,2002-10-07/2011-03-28/2011-03-28,7920,8196,广东>深圳市,HKGEM[中国香港]/,已完成,10.1513905683,0.25,"4,060.55622732",京华山一/第一上海/国泰君安/华德信亚洲/恒丰证券/东洋证券/,德勤,Woo Kwan Lee & Lo,12/11/08
9/24/04,IPO,大唐潼金控股有限公司,IT,硬件产业,,采矿业,有色金属矿采选业,贵金属矿采选,金矿采选,9/24/04,"2,700.1",8299,,HKGEM[中国香港]/,已完成,3.48085600103132,0.27,"1,289.20592630789",新百利/东英亚洲/,,,5/18/13
10/16/07,IPO,精英国际有限公司,电信及增值,电信运营及信息传输服务,电信运营,信息传输、计算机服务和软件业,电信和其他信息传输服务业,电信,固定电信服务,2007-10-16/2007-10-16,31000,8313,,HKGEM[中国香港]/,已完成,39.5137976346,0.25,"15,805.51905384",大和证券/国泰君安/兆丰资本/大华集团/农银证券/联昌国际/新鸿基金融集团/招银国际/,毕马威,李伟斌律师行,12/11/08
7/18/01,IPO,中国生物医学再生科技有限公司,医疗健康,生物技术,,科学研究、技术服务和地质勘查业,研究与试验发展,医学研究与试验发展,医学研究与试验发展,7/18/01,3400,8158,,HKGEM[中国香港]/,已完成,4.3579201934,0.2833,"1,538.270453018",京华山/国泰君安/,,,12/15/08
12/10/01,IPO,华普智通系统有限公司,IT,软件产业,应用软件,信息传输、计算机服务和软件业,软件业,公共软件服务,应用软件服务,12/10/01,3300,8165,湖北>武汉市,HKGEM[中国香港]/,已完成,4.2297460701,0.25,"1,691.89842804",东英亚洲/第一上海/新富证券/,,齐伯礼,12/15/08
6/9/04,IPO,南京三宝科技股份有限公司,IT,软件产业,软件产业其他,信息传输、计算机服务和软件业,软件业,其他软件服务,其他软件服务,2004-06-09/2010-12-01,8466,8287,江苏>南京市,HKGEM[中国香港]/,已完成,10.8512212816999,0.31629999999999997,"3,430.67381653493",京华山一/第一上海/群益证券/域高融资/台证证券/高诚资本/,德勤,通商,12/15/08
7/31/02,IPO,中国趋势控股有限公司,IT,软件产业,软件产业其他,信息传输、计算机服务和软件业,软件业,其他软件服务,其他软件服务,7/31/02,"6,733.74",8171,,HKGEM[中国香港]/,已完成,8.6309122128,0.255,"3,384.671456",申银万国/国浩资本/第一上海/英明证券/大福证券/,普华永道,史蒂文生黄,12/15/08
9/12/05,IPO,中国基建港口有限公司,交通运输,物流,,交通运输、仓储和邮政业,邮政业,其他寄递服务,其他寄递服务,9/12/05,7200,8233,,HKGEM[中国香港]/,已完成,9.199017199,0.34740000000000004,"2,647.96119717904",东英亚洲/第一上海/富泰证券/新富证券/,摩斯伦,赵不渝马国强,12/15/08
5/14/02,IPO,誉满国际(控股)有限公司,综合,综合,,居民服务和其他服务业,居民服务业,殡葬服务,殡葬服务,5/14/02,6088,8212,,HKGEM[中国香港]/,已完成,7.8032406287,0.2029,"3,845.85541089206",群益证券/富邦融资/联发证券/宝来金融/大福证券/大华集团/,安永,恒益,12/15/08
8/18/04,IPO,安捷利实业有限公司,IT,硬件产业,,制造业,通信设备，计算机及其他电子设备制造业,电子计算机制造,电子计算机整机制造,2004-08-18/2014-06-18,5600,8298,,HKGEM[中国香港]/,已完成,7.17775090679999,0.25920000000000004,"2,769.19402268518",兆丰资本/粤海证券/群益证券/国泰君安/日亚证券/高信证券/申银万国/台证证券/,德勤,天元,12/15/08
8/13/02,IPO,上海复旦张江生物医药股份有限公司,医疗健康,生物技术,,制造业,医药制造业,生物，生化制品的制造,生物，生化制品的制造,2002-08-13/2013-12-16,15800,8231,上海>浦东新区,HKGEM[中国香港]/,已完成,20.2515114873,0.2789,"7,261.20885166726",国泰君安/兆丰资本/野村集团/农银证券/京华山一/第一上海/大华集团/英明证券/申银万国/大福证券/盈泰证券/东洋证券/,普华永道,麦坚时,12/15/08
